,index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
1016,1016,9d33c41103c639dc_m0d20w4_6bedcb2e_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/parked_in_front_of_a_crime_scene.jpeg,fake,['beaker'],bin5,0.2319947481155395,0.0043408371689349,0.0038526289,0.6727617901246313,0.701669417729279,1073.0
1019,1019,4f104caa8ad41cdf_m0hnyx_f33b7d78_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/blue.jpeg,fake,['pastry'],bin3,0.2042537927627563,0.0121144978113698,0.0102188075,0.6515230691621289,0.7078491010544541,3838.0
1020,1020,5c9e024962d5f0a7_m04_sv_df3b233a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/desert.jpeg,fake,['motorcycle'],bin5,0.5772209167480469,0.0157860552963653,0.01244825,0.5290538029620403,0.604140914721891,4277.0
1021,1021,516a2419668bd201_m0hkxq_8f39279a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/rat.jpeg,fake,['broccoli'],bin3,0.0604673624038696,0.004863814848074,0.004345675,0.7647428758971179,0.7905289785459443,
1022,1022,3336248fb42c5466_m03k3r_616331ce_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/during_a_fireworks_show.jpeg,fake,['horse'],bin5,0.7648657560348511,0.1235114703972217,0.12526828,0.2508224060803223,0.3271804795345959,6672.0
1024,1024,500b6180c0d29747_m0dv77_7c88f2a8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_thunderstorm.jpeg,fake,"['winter melon', 'squash (plant)']",bin3,0.2823953032493591,0.01659394077104,0.013765848,0.6138533204986372,0.6740373563619699,11662.0
1028,1028,063ddc99b62aad66_m01gkx__7a302935_OpenImages_OpenJourney,p2p/OpenImages/SDv4/wooden_and_rough_airstrip_in_the_forest.jpeg,fake,['swimwear'],bin4,0.1309078335762024,0.0074551251587555,0.003930522,0.8545416350511316,0.88101041265749,5454.0
1029,1029,4f2e0cbddf9c2401_m01gkx__8bf4a178_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,fake,"['woman', 'swimwear']",bin3,0.1713742017745971,0.0143734774845587,0.008577849,0.2887673645773148,0.29229091335598,13098.0
1031,1031,3982e9cda647fbfb_m0449p_35ffd3f3_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/at_an_airport.jpeg,fake,"['leopard', 'cheetah', 'jaguar (animal)']",bin5,0.0381115078926086,0.0009707506867413,0.0008107601,0.9037911495365204,0.9172189512314726,
1033,1033,d9d0cc4eba730a94,original/images/OpenImages/d9d0cc4eba730a94.jpg,real,,,,,,,,
1036,1036,368e9ac11d892bcc_m0fbw6_9245a3ae_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/horse-dog.jpeg,fake,['cabbage'],bin5,0.9096846580505372,0.1067683425310803,0.099226594,0.4053100770666201,0.5239070442943077,8058.0
1039,1039,ec76d401420f8f32_m01b638_655fb0ee_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/tree.jpeg,fake,['boot'],bin1,0.0495833158493042,0.0033418722322594,0.0030507164,0.7993655080760941,0.8079245431835639,
1040,1040,dfdf5406be640bbd_m01gkx__07070d21_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_cocktail_garnish_of_brussels_sprouts.jpeg,fake,"['woman', 'swimwear']",bin4,0.1572445631027221,0.0093966221323566,0.0094521465,0.7253342457606203,0.7438830439758918,9819.0
1042,1042,e1a2f9927ed71a90_m01j51_bac7daad_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/facade.jpeg,fake,"['aircraft', 'balloon']",bin2,0.0624117851257324,0.0047402750729261,0.0044347662,0.5684106394332931,0.568032152931536,
1044,1044,7484d5cde05af62d_m05zsy_5d228a43_OpenImages_OpenJourney,p2p/OpenImages/SDv4/crowded.jpeg,fake,['pumpkin'],bin4,0.1079057455062866,0.0067172965529208,0.006413783,0.6017740835389196,0.6018739750645896,
1046,1046,9bd39517dd842592,original/images/OpenImages/9bd39517dd842592.jpg,real,['vehicle registration plate'],,,,,,,
1048,1048,516a2419668bd201_m0hkxq_5077f0b8_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_fireworks_display_in_the_background.jpeg,fake,['broccoli'],bin2,0.1501251459121704,0.0054357095102644,0.0045897253,0.8256496831845467,0.864677506422285,5287.0
1050,1050,9dec807684c6122c_m083wq_2467ffde_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_hot_and_sunny_day.jpeg,fake,['wheel'],bin2,0.8822340369224548,0.0944999480892202,0.08794245,0.3535908353164346,0.459173633574011,10472.0
1052,1052,2dae65f6a2ea1463,original/images/OpenImages/2dae65f6a2ea1463.jpg,real,['monkey'],,,,,,,
1053,1053,ff913093c0fb6898_m04dr76w_35b08203_OpenImages_OpenJourney,p2p/OpenImages/SDv4/beach_bag.jpeg,fake,['bottle'],bin2,0.7014486789703369,0.0917373707482986,0.08394954,0.2273329981916861,0.3020380961562202,6654.0
1054,1054,869daeee9d6718ce_m0jg57_c991f017_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/purple_smart_fortwo.jpeg,fake,['bell pepper'],bin5,0.217323899269104,0.0022725536987351,0.002124378,0.7507783113077794,0.7641129474842072,1595.0
1055,1055,3b35ac74063669d5,original/images/OpenImages/3b35ac74063669d5.jpg,real,['monkey'],,,,,,,
1056,1056,0b1ec01b1063caac_m0ph39_9d0b0a37_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/boy.jpeg,fake,['canoe'],bin1,0.1010141372680664,0.0089440860868065,0.008289168,0.5037537992697096,0.4874093040450873,
1060,1060,60b19c2405efb3cc,original/images/OpenImages/60b19c2405efb3cc.jpg,real,['fixed-wing aircraft'],,,,,,,
1061,1061,23f40106e4c6ec83_m03q5c7_49f70258_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_toy_house.jpeg,fake,"['saucer', 'spoon', 'coffee (drink)', 'coffee cup']",bin5,0.8619124889373779,0.2294827319199834,0.2136971,0.1557167956076208,0.2290242700465219,7753.0
1063,1063,a8ecd2b35348ff2d,original/images/OpenImages/a8ecd2b35348ff2d.jpg,real,,,,,,,,
1064,1064,ed1b7211944b777a_m0c9ph5_70d30ed5_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/busy_city_street.jpeg,fake,['flower'],bin5,0.8017206192016602,0.1257205012075934,0.12020737,0.3181551901226348,0.360722950178416,5899.0
1066,1066,9c5503211935cf53_m01lcw4_1289114e_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_casino.jpeg,fake,['limousine'],bin5,0.3634020090103149,0.0432110563632877,0.037617646,0.3455220977040924,0.4256783359911275,7426.0
1068,1068,59557286176249da,original/images/OpenImages/59557286176249da.jpg,real,"['tie', 'trousers']",,,,,,,
1069,1069,91242402853d4626,original/images/OpenImages/91242402853d4626.jpg,real,,,,,,,,
1070,1070,8ba0baa7415f617d_m0138tl_10710210_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_moonlight.jpeg,fake,['toy'],bin3,0.2751796245574951,0.0134085184107311,0.01103106,0.6992716818053671,0.7561613282301785,11005.0
1071,1071,c4d970b5abb0fa7e,original/images/OpenImages/c4d970b5abb0fa7e.jpg,real,['snowmobile'],,,,,,,
1073,1073,9d33c41103c639dc,original/images/OpenImages/9d33c41103c639dc.jpg,real,['beaker'],,,,,,,
1074,1074,a3b40819f3c01d6d_m01d40f_a123a82e_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_breezy_day.jpeg,fake,"['dress', 'girl']",bin4,0.1797425746917724,0.0107698442165047,0.010413656,0.4099132502713452,0.3829313479786864,9120.0
1075,1075,908ecc2b2d077f4e,original/images/OpenImages/908ecc2b2d077f4e.jpg,real,['carnivore'],,,,,,,
1076,1076,4e7dce2a7f094a23,original/images/OpenImages/4e7dce2a7f094a23.jpg,real,['swan'],,,,,,,
1077,1077,c8dc4f8e26411ada,original/images/OpenImages/c8dc4f8e26411ada.jpg,real,['limousine'],,,,,,,
1079,1079,e6df2154694b19a3,original/images/OpenImages/e6df2154694b19a3.jpg,real,['balloon'],,,,,,,
1080,1080,62cf78b639c1e8d2,original/images/OpenImages/62cf78b639c1e8d2.jpg,real,,,,,,,,
1081,1081,409fb6aa7a58f7fc_m0k5j_812f4721_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/decorations.jpeg,fake,['aircraft'],bin3,0.0204237699508667,0.0025496327948848,0.002009501,0.741564220578041,0.7626957888565902,
1083,1083,c51afa31fdf567a2,original/images/OpenImages/c51afa31fdf567a2.jpg,real,['man'],,,,,,,
1085,1085,15298fef5dd83c4d,original/images/OpenImages/15298fef5dd83c4d.jpg,real,,,,,,,,
1087,1087,e4cd7768516a6b87_m09k_b_7cf5d35f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/helmet_and_goggles.jpeg,fake,['lemon (plant)'],bin4,0.02907395362854,0.0061119183035946,0.0057738633,0.8052207743322115,0.8245849049275624,
1088,1088,c41be18f81df4466,original/images/OpenImages/c41be18f81df4466.jpg,real,,,,,,,,
1089,1089,bcb45f26278f7fe5,original/images/OpenImages/bcb45f26278f7fe5.jpg,real,"['belt', 'trousers']",,,,,,,
1090,1090,3183b9176986bc5d_m01rkbr_9bb9dea6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/foggy.jpeg,fake,['tie'],bin3,0.711178719997406,0.2016877575279977,0.2066824,0.4133363643627609,0.5043062292257274,5661.0
1091,1091,0218cdd9e1e186e7,original/images/OpenImages/0218cdd9e1e186e7.jpg,real,['mule'],,,,,,,
1092,1092,44e22a51dd89348f,original/images/OpenImages/44e22a51dd89348f.jpg,real,,,,,,,,
1094,1094,18eedb7aeb04344a_m0271t_5152465c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/fluffy.jpeg,fake,"['drink', 'beer']",bin5,0.1532356739044189,0.01899705888063,0.011742917,0.798039013102653,0.8661540003153984,1842.0
1096,1096,c41be18f81df4466_m01z1kdw_8ad68d1f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/dangling_from.jpeg,fake,['juice'],bin5,0.8278424739837646,0.1020834771605709,0.11302694,0.2141079313613564,0.2858025575980206,1543.0
1097,1097,ef56d17a32f1a7ed,original/images/OpenImages/ef56d17a32f1a7ed.jpg,real,['person'],,,,,,,
1098,1098,7bebe9a7df06d317_m0bh9flk_9567b44e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/couple.jpeg,fake,"['mobile phone', 'tablet computer']",bin5,0.1813332438468933,0.0032204277197947,0.0029418885,0.6885225373695532,0.7150711910273839,11305.0
1100,1100,ba7cedcbc48d5c78,original/images/OpenImages/ba7cedcbc48d5c78.jpg,real,['hat'],,,,,,,
1101,1101,175d58a18a0bd278_m09ddx_75ab843a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/desert_dune.jpeg,fake,"['goose', 'duck']",bin4,0.8035232424736023,0.1964213480076148,0.14646822,0.2207240746058907,0.3510995788069173,779.0
1104,1104,29762c210427f324_m01z1kdw_590b1577_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,fake,['juice'],bin5,0.6993053555488586,0.3023628224694666,0.3011702,0.4245277907160101,0.4982794432825502,3732.0
1105,1105,d80d7dc14ba77d2e_m03fwl_aedfc4d8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rainy.jpeg,fake,['goat'],bin5,0.2841355204582214,0.016693506862939,0.015316178,0.6440056372041173,0.6899292638431861,7777.0
1106,1106,b87e74743a07bacf_m01bqk0_ee18b191_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,fake,['bicycle wheel'],bin3,0.1871758699417114,0.0091072823264026,0.0073830043,0.640342244937589,0.6866552968222287,7628.0
1108,1108,629d7265fc1dccb6,original/images/OpenImages/629d7265fc1dccb6.jpg,real,['skunk'],,,,,,,
1109,1109,05122205d3994c32_m05vtc_f1b9f1f2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,fake,['potato'],bin2,0.8749039173126221,0.1199272737132728,0.09541273,0.2499729492039921,0.3758855092033895,9716.0
1112,1112,2406df385f602b9b_m015x4r_c8f970ba_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/in_a_backyard_tree_house.jpeg,fake,"['zucchini', 'cucumber']",bin3,0.7263322472572327,0.2228087124060044,0.23728622,0.221465434857515,0.2861016073865756,3270.0
1114,1114,5f3d6fc839d0ea0a,original/images/OpenImages/5f3d6fc839d0ea0a.jpg,real,,,,,,,,
1115,1115,684fab52d1c8c761,original/images/OpenImages/684fab52d1c8c761.jpg,real,,,,,,,,
1116,1116,205f2c1b9dd4236b_m0h2r6_2886c38e_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_faltering_light.jpeg,fake,['van'],bin5,0.729518473148346,0.0393440315024632,0.029943584,0.4968769844516165,0.569957831432127,1398.0
1117,1117,4491bea5ca2d8e16_m02vqfm_6a205bcb_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/white_saddle.jpeg,fake,"['coffee (drink)', 'coffee cup']",bin5,0.2717663049697876,0.0101707769421053,0.00980822,0.7063533745033049,0.7620734631332506,12969.0
1119,1119,1aa211b8a0667f5e,original/images/OpenImages/1aa211b8a0667f5e.jpg,real,['juice'],,,,,,,
1121,1121,2477f79f2d446578,original/images/OpenImages/2477f79f2d446578.jpg,real,,,,,,,,
1123,1123,fc6d0a72272dc022_m0138tl_74f45435_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/beautiful.jpeg,fake,['toy'],bin5,0.248445987701416,0.0165363870356979,0.010128142,0.5405315690874296,0.6220905152880527,5587.0
1124,1124,c10920b6dd7efb23,original/images/OpenImages/c10920b6dd7efb23.jpg,real,['jaguar (animal)'],,,,,,,
1125,1125,ace54e7049bb1f93_m09728_dd3cb685_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/in_the_evening.jpeg,fake,['bread'],bin5,0.0741053819656372,0.0047029046109131,0.0045111147,0.7914030672714752,0.7798573281083943,
1128,1128,11576c45895da4ba_m01yrx_16dd3617_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/busy.jpeg,fake,['cat'],bin5,0.1430804133415222,0.0045290697707161,0.0041771946,0.5852311145405088,0.6178818187928368,7316.0
1130,1130,b755836a8af2024b_m01j51_1a34de7b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/child.jpeg,fake,['balloon'],bin5,0.2196906805038452,0.0188252016991724,0.017294032,0.4822800426778456,0.5245652380129501,10575.0
1131,1131,b81faf1b4bff0153_m0ph39_f89aedb2_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,fake,['canoe'],bin3,0.0817638039588928,0.0021420527243941,0.0020136242,0.6465988412431142,0.6616369328117392,
1132,1132,561cafc2d478bc26_m09728_06bc7da5_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/snapshot.jpeg,fake,['bread'],bin5,0.0778589844703674,0.0031528805824757,0.0028039522,0.8882169205438185,0.9032363804489176,
1133,1133,0a53b25fdd55704b_m05r655_2b1175c8_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,fake,"['girl', 'balloon']",bin2,0.864297091960907,0.18689573167456,0.15161644,0.1898069797678391,0.2895335322396233,1179.0
1134,1134,415b5200d0ce4fb7,original/images/OpenImages/415b5200d0ce4fb7.jpg,real,['surfboard'],,,,,,,
1135,1135,e8e60bd04597e23c_m0bt9lr_80eda839_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/a_garnish_of_parsley.jpeg,fake,['dog'],bin5,0.1369704008102417,0.0084068478246109,0.007929009,0.6570511408879088,0.6868074297060788,5727.0
1137,1137,56a6430c9ed1c056_m0cmf2_756efadb_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/beach_girl.jpeg,fake,['fixed-wing aircraft'],bin3,0.5783204436302185,0.0360311696053651,0.034368582,0.6525787631108569,0.7125704305676159,12830.0
1138,1138,08a6986e8f9ad9bc_m01nkt_085f1cd1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/brown.jpeg,fake,['cheese'],bin4,0.1606571674346923,0.0066510158579395,0.0019003218,0.8206521286087897,0.8581476844421378,10694.0
1143,1143,9a85832ebeed6d27_m083wq_531709ec_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/sparkling.jpeg,fake,['wheel'],bin2,0.7791621088981628,0.1218707139678724,0.120951675,0.3283785217402843,0.4645256586723331,9755.0
1145,1145,010ed6924f655002_m0c9ph5_2491cc36_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/romantic.jpeg,fake,['flower'],bin4,0.6800400018692017,0.064989652788885,0.041253746,0.5071984439636346,0.6428955233453377,10813.0
1146,1146,18d85fda690d7b9d,original/images/OpenImages/18d85fda690d7b9d.jpg,real,"['shorts', 'swimwear']",,,,,,,
1149,1149,74bab37efab9c4cc,original/images/OpenImages/74bab37efab9c4cc.jpg,real,"['cocktail', 'drink', 'juice']",,,,,,,
1150,1150,0de810360aa4ab15_m03fwl_8e50c453_OpenImages_OpenJourney,p2p/OpenImages/SDv4/robe_on.jpeg,fake,"['sheep', 'goat']",bin5,0.8946824669837952,0.1306764789460546,0.11700476,0.1676503552778142,0.2474853530611652,10082.0
1152,1152,076d59c6be0347c5_m06msq_12358d8f_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sleek.jpeg,fake,['sculpture'],bin5,0.6861141324043274,0.1408960063210301,0.13654047,0.4028584186361847,0.4842757983245591,2613.0
1153,1153,e86eaa23da78ed96,original/images/OpenImages/e86eaa23da78ed96.jpg,real,"['van', 'limousine']",,,,,,,
1154,1154,2537579ba36604b1,original/images/OpenImages/2537579ba36604b1.jpg,real,['bottle'],,,,,,,
1155,1155,5eb13450f867464c_m01bqk0_de696522_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/young.jpeg,fake,['bicycle wheel'],bin3,0.4613085985183716,0.029378605986442,0.019415036,0.4593113226734351,0.5254047196612407,1475.0
1159,1159,d7a90c5b00ada5ae,original/images/OpenImages/d7a90c5b00ada5ae.jpg,real,['bicycle wheel'],,,,,,,
1160,1160,745f4f5c0b252f27_m07j87_1932cb9e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_cozy_countryside_retreat.jpeg,fake,['tomato'],bin1,0.3205459117889404,0.0177380788202516,0.015432259,0.4604741100455268,0.492221909292792,1902.0
1162,1162,bd82f0fc75a2b23d_m09728_8dfa52d3_OpenImages_StableDiffusion_v5,"p2p/OpenImages/OJ/woman_++
.jpeg",fake,['bread'],bin5,0.4880838990211487,0.0161142470924331,0.014334512,0.5324218939436332,0.5851216844989279,4483.0
1163,1163,39ad3bccbac840c4_m0h2r6_3e1c8299_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/drawing.jpeg,fake,['van'],bin5,0.8772870898246765,0.1351415144057361,0.11305528,0.2622911692674747,0.3784374758848267,12575.0
1165,1165,11c7391efb0efe57_m01g317_b0a33c7a_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/competitive.jpeg,fake,['person'],bin4,0.8483139872550964,0.0653099739791398,0.061099708,0.3104060439748818,0.4217877937825097,868.0
1169,1169,b03b0c2939e08baa,original/images/OpenImages/b03b0c2939e08baa.jpg,real,['motorcycle'],,,,,,,
1170,1170,689aa58819f90a00_m03d443_772a092a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,fake,['rhinoceros'],bin4,0.1350489854812622,0.0104811705917207,0.009835766,0.5952127676559902,0.6050090306689855,10648.0
1171,1171,57d9906180d7a87d_m01gkx__e559119a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/is_spraying_it.jpeg,fake,"['surfboard', 'swimwear']",bin1,0.1946452856063842,0.0099935132644733,0.008140943,0.7255084941656677,0.8038423452599479,10378.0
1172,1172,e62b31fe689303e1_m0gd36_5f76240b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/strawberries.jpeg,fake,['sea lion'],bin5,0.8529378771781921,0.1413121617996859,0.117269814,0.101346098594478,0.2116113874027159,4700.0
1173,1173,b22497d1ac4ece41_m099ssp_629ce7e0_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/under_a_clear_blue_sky.jpeg,fake,"['platter', 'cheese', 'grape']",bin4,0.8400929570198059,0.1030647208216128,0.09965981,0.3676606718761436,0.4518882137129412,6821.0
1174,1174,bb774b35b745bfd8,original/images/OpenImages/bb774b35b745bfd8.jpg,real,['woman'],,,,,,,
1175,1175,204e836352f960f4,original/images/OpenImages/204e836352f960f4.jpg,real,['goose'],,,,,,,
1176,1176,94bb8798292e5f2d_m04yx4_0907f96e_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/a_table_with_a_quiet_group_of_people_sitting_around.jpeg,fake,['man'],bin2,0.7800424098968506,0.1000760226779514,0.08860983,0.22136552233683,0.2890908546121373,11159.0
1178,1178,66449e223b80a0a5,original/images/OpenImages/66449e223b80a0a5.jpg,real,"['billiard table', 'ball (object)']",,,,,,,
1179,1179,0a53b25fdd55704b,original/images/OpenImages/0a53b25fdd55704b.jpg,real,"['girl', 'balloon']",,,,,,,
1180,1180,a34eebbd4c2de59c_m07r04_6e8e6cc8_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/yellow.jpeg,fake,['truck'],bin5,0.1148513555526733,0.0178868355873867,0.014314472,0.764172737447605,0.8051436164045692,
1181,1181,64200f46a979ba75,original/images/OpenImages/64200f46a979ba75.jpg,real,"['camera', 'coffee (drink)', 'coffee cup']",,,,,,,
1184,1184,83f0a63eedfdd68f,original/images/OpenImages/83f0a63eedfdd68f.jpg,real,"['bottle', 'milk']",,,,,,,
1186,1186,e3dbd80434a43999,original/images/OpenImages/e3dbd80434a43999.jpg,real,['bird'],,,,,,,
1187,1187,3dac163abeddcad2,original/images/OpenImages/3dac163abeddcad2.jpg,real,"['mouse', 'carnivore']",,,,,,,
1188,1188,57ed2a4238eaa406_m05kyg__f5db3dce_OpenImages_OpenJourney,p2p/OpenImages/SDv4/stressful.jpeg,fake,['chest of drawers'],bin3,0.0510150790214538,0.0027989311760913,0.001987527,0.8882364418802567,0.910843095170415,
1189,1189,71d680b4617c78de,original/images/OpenImages/71d680b4617c78de.jpg,real,"['bottle', 'boot']",,,,,,,
1190,1190,48a7fbd545c8c841_m02vqfm_eb30f036_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_rain.jpeg,fake,"['coffee (drink)', 'coffee cup']",bin5,0.0779134035110473,0.0044777773991924,0.004043248,0.6971798350720272,0.733757537574456,
1192,1192,8f1ad2eacbcd5107,original/images/OpenImages/8f1ad2eacbcd5107.jpg,real,['human mouth'],,,,,,,
1193,1193,38776582a81af18f_m025nd_4cb0b1e7_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/gray.jpeg,fake,"['christmas tree', 'toy']",bin5,0.1509533524513244,0.0050668635521731,0.00441974,0.773712192424931,0.8062469691750358,995.0
1194,1194,7a8b37aaf71b533c_m0h2r6_d8e30744_OpenImages_OpenJourney,p2p/OpenImages/SDv4/vase's.jpeg,fake,['van'],bin5,0.63871830701828,0.1925772488369294,0.19421186,0.2995080856758468,0.3658555047117308,7932.0
1196,1196,d982773c4a70e4d1_m06c7f7_4bbcbb03_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/orange_red.jpeg,fake,"['lipstick', 'high heels']",bin4,0.3570983409881592,0.0261663247743631,0.024793493,0.6011977463701329,0.692467765268497,853.0
1198,1198,18da32147e59ef66,original/images/OpenImages/18da32147e59ef66.jpg,real,['cake'],,,,,,,
1200,1200,75f29ddc741b19e6,original/images/OpenImages/75f29ddc741b19e6.jpg,real,,,,,,,,
1201,1201,73029ad03233cb2c_m01g317_3be38540_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_heat_wave_with_the_car_reflecting_the_scorching_sun.jpeg,fake,"['person', 'boy', 'human ear']",bin4,0.4048500061035156,0.0283454133155604,0.019625029,0.5144713405284139,0.5978441615967514,9021.0
1204,1204,b2a3c436142b3611_m01jfm__735ff735_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/chalk_drawing.jpeg,fake,['vehicle registration plate'],bin2,0.2707194685935974,0.0179113900745494,0.016104644,0.8322119310894734,0.8793371145495547,938.0
1205,1205,9d33c41103c639dc_m0d20w4_56ebd100_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/posed.jpeg,fake,['beaker'],bin5,0.1944462656974792,0.0191613173493968,0.013396324,0.8648949450719264,0.9081266793376428,1073.0
