index,image_id,image_path,ratio_category,label,entities,og_image
11761,1245d58837d6af78_m09b5t_3bab0295_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/midst_of_a_desert_storm.jpeg,bin4,fake,['chicken'],7537.0
11764,e470100eed3c6c1e_m01gkx__8a8e5e6d_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_picnic_table.jpeg,bin2,fake,"['woman', 'volleyball (ball)', 'swimwear', 'man']",7701.0
11819,ffa70a65bc910ea4_m02crq1_60c36773_OpenImages_OpenJourney,p2p/OpenImages/SDv4/tournament.jpeg,bin5,fake,"['studio couch', 'couch']",4334.0
11827,3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_church.jpeg,bin3,fake,"['pillow', 'studio couch', 'couch']",6030.0
11829,abed8a82f3e24f22_m0271t_c8983f8c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/graffiti_mural.jpeg,bin2,fake,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",11322.0
11848,893d742b579a4124_m015x4r_ca7ac8e8_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/dog.jpeg,bin2,fake,['cucumber'],7186.0
11853,958db65f66dd29ea_m04kkgm_815a4261_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stunning.jpeg,bin1,fake,"['coffee cup', 'bowl']",3459.0
11869,a1b204b6512f9242_m0cn6p_efc8ef49_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rusty.jpeg,bin5,fake,"['harbor seal', 'sea lion', 'otter']",1555.0
11885,2646412c48fa2d2f_m015wgc_9272c13d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/country.jpeg,bin4,fake,['croissant'],4216.0
11894,addd2b526748b761_m02fq_6_e9d32cf1_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/violin.jpeg,bin4,fake,"['cowboy hat', 'fedora']",9560.0
11907,16af0e13b34bbe4d_m09qck_9097e755_OpenImages_OpenJourney,p2p/OpenImages/SDv4/vegetables.jpeg,bin4,fake,['banana'],10872.0
11914,43200d1e5c86e555_m0jg57_7a29d137_OpenImages_OpenJourney,p2p/OpenImages/SDv4/cycling_star.jpeg,bin4,fake,['bell pepper'],6211.0
11922,a29e85514998dff0_m014j1m_e42f14d4_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/cream_in_it.jpeg,bin2,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",10051.0
11927,175d58a18a0bd278_m0dbvp_09e83a55_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/teachers.jpeg,bin4,fake,"['goose', 'duck']",779.0
11939,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_sandy_beach.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']",11780.0
11969,03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sleet_day.jpeg,bin1,fake,"['racket', 'table tennis racket']",6836.0
11981,df6a51c635afe963_m02jvh9_c3d348fc_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin4,fake,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",8080.0
11986,fa18e35a0def0b4f_m0cyhj__22eeb0f0_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin2,fake,['orange (fruit)'],6976.0
11995,d78ddd3457118747_m08hvt4_7b6d7eed_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/cat.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'strawberry']",10114.0
11996,408e6a6f9f0ab7f3_m07mhn_05cefcfd_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/and_jalapeno_cream_cheese.jpeg,bin4,fake,"['high heels', 'trousers', 'dress', 'belt', 'boot']",13312.0
12007,08e0a62e92643799_m0138tl_26a3f880_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/a_sunset.jpeg,bin4,fake,['toy'],12882.0
12021,df6a51c635afe963_m03hj559_ff3d79a4_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/filled_with_organization_materials.jpeg,bin4,fake,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",8080.0
12025,b2ebfacff545ad09_m0242l_b52c0917_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/museum.jpeg,bin3,fake,['coin'],8047.0
12045,adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/elderly.jpeg,bin3,fake,['cattle'],5949.0
12065,1f29bf6f469ac1b7_m02l8p9_6b7d5f9c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/thunderous.jpeg,bin3,fake,"['harbor seal', 'sea lion']",980.0
12070,500b6180c0d29747_m0dv77_ae3c5d8c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_sunny_day.jpeg,bin4,fake,"['winter melon', 'squash (plant)']",11662.0
12110,5855782749c3ed0b_m018xm_67e108f0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/busy.jpeg,bin2,fake,"['billiard table', 'ball (object)']",416.0
12142,6a951ffda4eb0a0b_m0c29q_aaa1beaf_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/broken-down_elevator_next_to_it.jpeg,bin4,fake,"['leopard', 'cheetah', 'jaguar (animal)']",7342.0
12165,89d8c4de1f2f3f07_m01m2v_dfc66fe6_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/fountain.jpeg,bin3,fake,"['laptop', 'computer keyboard']",4924.0
12169,97bd4d44d3eba27d_m01bqk0_d346951f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_street.jpeg,bin2,fake,"['man', 'bicycle wheel']",2876.0
12179,347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/colorful_city_wall.jpeg,bin3,fake,"['tart', 'strawberry']",5307.0
12194,0650a130d7f707b5_m0jly1_08143be0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/tray_of_illustrations_of_pastries_with_a.jpeg,bin3,fake,"['turkey', 'chicken']",5312.0
12226,be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stone.jpeg,bin5,fake,"['bird', 'chicken']",9719.0
12227,39988dc3a63d8751_m05kyg__bc0870bb_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hydroelectric.jpeg,bin4,fake,"['pillow', 'chest of drawers']",187.0
12245,200eaae66a594057_m0fly7_6a49ef32_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_aquarium.jpeg,bin1,fake,"['jeans', 'trousers']",12047.0
12266,500b6180c0d29747_m02cvgx_9921b2ff_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/a_game.jpeg,bin4,fake,"['winter melon', 'squash (plant)']",11662.0
12290,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_a_spotlight_on_him_and_smoke_pouring_into_the_air.jpeg,bin5,fake,['coffee cup'],5043.0
12298,f884aa07d36a636f_m076bq_9910294d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/limbo.jpeg,bin4,fake,['segway'],3686.0
12304,b281c337a69f4e52_m02p5f1q_324dfef1_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/in_the_ocean_waters.jpeg,bin5,fake,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",5986.0
12318,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/barren_brown.jpeg,bin5,fake,['washing machine'],2819.0
12333,3d37a6b6be146c12_m03fwl_4140911e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bathed_in_sunset.jpeg,bin2,fake,['goat'],285.0
12372,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin5,fake,['washing machine'],2819.0
12391,b6436a7302c5eaa4_m02p0tk3_fd5ad728_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin3,fake,"['human body', 'girl']",663.0
12406,16af0e13b34bbe4d_m09qck_1d005556_OpenImages_OpenJourney,p2p/OpenImages/SDv4/muddy.jpeg,bin3,fake,['banana'],10872.0
12407,5fdedcd2143479b3_m03q5c7_963c0ff3_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/under_a_bright_sunshine.jpeg,bin3,fake,"['saucer', 'coffee cup', 'bread']",3598.0
12412,d1110b5eb76d4b0e_m0hqkz_94416ffb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/fireplace.jpeg,bin1,fake,"['orange (fruit)', 'grapefruit']",3397.0
12421,5fe8f87bf3a503ff_m05r5c_917fa2ce_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/historic.jpeg,bin4,fake,['piano'],6805.0
12437,6a951ffda4eb0a0b_m0c29q_3b6d8e40_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/red_and.jpeg,bin5,fake,"['leopard', 'cheetah', 'jaguar (animal)']",7342.0
12447,abed8a82f3e24f22_m02p5f1q_b3118def_OpenImages_OpenJourney,p2p/OpenImages/SDv4/child.jpeg,bin5,fake,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",11322.0
12463,03bb15edb87b7821_m0dv9c_6596fccf_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/rusty.jpeg,bin1,fake,"['racket', 'table tennis racket']",6836.0
12480,492df4450b7893d9_m08pbxl_7c67d977_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/the_moonlight.jpeg,bin5,fake,"['monkey', 'carnivore']",7950.0
12483,05122205d3994c32_m05vtc_48bb97ee_OpenImages_OpenJourney,p2p/OpenImages/SDv4/richly_carved_panels.jpeg,bin2,fake,['potato'],9716.0
12511,2c5681a1d46ea716_m07fbm7_cf063a41_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/students.jpeg,bin2,fake,"['cake', 'strawberry']",1248.0
12522,a83f96e6a35124c7_m0ch_cf_4c8e2472_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/during_a_heatwave.jpeg,bin4,fake,"['fish', 'whale', 'dolphin']",2026.0
12531,2dd63a5811653e8d_m05kyg__8c49788e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/group_of_pedestrians_walking_together.jpeg,bin2,fake,"['washing machine', 'chest of drawers']",4507.0
12534,54ba1ec0d85d45b1_m02s195_33517d4e_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_cloudy_day.jpeg,bin3,fake,"['vase', 'rose']",3337.0
12555,ddb2047a165799b4_m01z1kdw_9228397f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/lacrosse.jpeg,bin5,fake,"['cocktail', 'juice']",6022.0
12594,221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/tall_mountain_peak.jpeg,bin5,fake,"['grapefruit', 'lemon (plant)']",11710.0
12603,05da9a3a550ceeed_m018xm_2afa8044_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/curled_up_on_a_chair.jpeg,bin4,fake,['ball (object)'],3721.0
12607,5cdac0d67970161d_m01nq26_c2515c1d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/scenic.jpeg,bin2,fake,"['shorts', 'sock']",10633.0
12617,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/zebras.jpeg,bin5,fake,['coffee cup'],5043.0
12619,b22737782d386723_m039xj__2cafd563_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/decorative_plate.jpeg,bin1,fake,"['human ear', 'swimwear', 'human mouth']",1613.0
12621,7936076e23541980_m0dv77_3c062ae8_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/topped_with.jpeg,bin4,fake,['squash (plant)'],6639.0
12628,5cb4587ec30a3020_m068zj_62913396_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/camera.jpeg,bin4,fake,['pig'],13315.0
12631,a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/scientists.jpeg,bin5,fake,"['carnivore', 'cat']",2370.0
12672,a273f504b47d0670_m01yrx_a0626e8b_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/during_a_haze.jpeg,bin5,fake,"['carnivore', 'cat']",2370.0
12680,1290db73f773e299_m0fj52s_230f4cf8_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/forest_landscape.jpeg,bin3,fake,"['tomato', 'carrot']",4124.0
12713,8db04c13559176c0_m01gkx__62b44210_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_mountain_in_the_background.jpeg,bin2,fake,"['shorts', 'volleyball (ball)', 'swimwear']",12187.0
12735,5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/just_before_a_thunderstorm.jpeg,bin5,fake,"['tomato', 'bell pepper']",7808.0
12744,8db04c13559176c0_m01gkx__ab983024_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/swimming_suit.jpeg,bin1,fake,"['shorts', 'volleyball (ball)', 'swimwear']",12187.0
12798,d78a5500403a56c0_m06y5r_37845d47_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/black.jpeg,bin3,fake,"['sword', 'dagger']",6313.0
12808,fdc74a42fdd67589_m02p5f1q_e099e66b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_small_photo_frame.jpeg,bin5,fake,"['saucer', 'coffee cup', 'coffee (drink)']",7607.0
12819,5cdac0d67970161d_m01bfm9_f1e7f738_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/boy.jpeg,bin2,fake,"['shorts', 'sock']",10633.0
12828,8c1d24dcbaeec096_m02zn6n_c876990d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/groomed.jpeg,bin1,fake,['barrel'],7134.0
12837,5a639b9ea7739f07_m07j87_40512a6c_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on.jpeg,bin4,fake,"['tomato', 'bell pepper']",7808.0
12850,18eedb7aeb04344a_m0271t_5152465c_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/green.jpeg,bin5,fake,"['drink', 'beer']",1842.0
12852,4f104caa8ad41cdf_m0hnyx_130e3145_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_modern_bungalow.jpeg,bin1,fake,['pastry'],3838.0
12894,57d9906180d7a87d_m01gkx__e559119a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/funky.jpeg,bin1,fake,"['surfboard', 'swimwear']",10378.0
12897,ebb9a47f006b7d49_m02p5f1q_c1c7ed34_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,bin4,fake,"['saucer', 'coffee cup', 'tea', 'coffee (drink)']",12302.0
12926,c61d05c0829eb3ae_m01bfm9_ee0655b4_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/minimalist.jpeg,bin5,fake,"['shorts', 'swimwear']",12999.0
12929,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_OpenJourney,p2p/OpenImages/SDv4/under_the_moon.jpeg,bin5,fake,['rabbit'],822.0
12931,f84355fd72ad8eb1_m0388q_3e9747df_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hungry.jpeg,bin3,fake,['grape'],7249.0
12938,ef80dcc193773eae_m03bt1vf_6f0aded2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/small.jpeg,bin5,fake,"['woman', 'girl']",9081.0
12948,2dd63a5811653e8d_m05kyg__8c4b7e16_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/tomatoes.jpeg,bin5,fake,"['washing machine', 'chest of drawers']",4507.0
12961,5fe8f87bf3a503ff_m05r5c_917fa2ce_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/playing_on_a_wooden_bench.jpeg,bin4,fake,['piano'],6805.0
12963,bcb52a962e3bed87_m02p5f1q_6bc13052_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/clean.jpeg,bin5,fake,"['tea', 'coffee (drink)', 'coffee cup', 'mug']",8222.0
12974,86401ad43b4f7652_m03k3r_03b30a42_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/stressful.jpeg,bin2,fake,"['horse', 'bull']",8290.0
12985,28d5b8a619808f60_m0c9ph5_8af3740d_OpenImages_StableDiffusion_XL,"p2p/ADE20K/OJ/toys,_books,.jpeg",bin5,fake,['flower'],10812.0
13002,74b714ee6721e879_m0hf58v5_afef6879_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/logging_site_at_a.jpeg,bin2,fake,"['luggage and bags', 'girl']",8326.0
13011,b81faf1b4bff0153_m0ph39_3caf6f91_OpenImages_OpenJourney,p2p/OpenImages/SDv4/small.jpeg,bin4,fake,['canoe'],4523.0
13020,179846a7e34ba228_m01xyhv_91d92642_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin4,fake,"['suit', 'human ear']",7834.0
13035,2b91cfcc79d10374_m07r04_f7a19794_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_midst_of_a_hailstorm.jpeg,bin5,fake,['truck'],6091.0
13048,ceec94afe83824f8_m09728_805386e9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/trucks.jpeg,bin5,fake,['bread'],9683.0
13068,d1110b5eb76d4b0e_m0cyhj__586b7107_OpenImages_StableDiffusion_v5,"p2p/OpenImages/OJ/man's____++
_best_friend.jpeg",bin2,fake,"['orange (fruit)', 'grapefruit']",3397.0
13073,05da9a3a550ceeed_m018xm_2afa8044_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_wall_with_a_graffiti_mural.jpeg,bin4,fake,['ball (object)'],3721.0
13086,eea67dd864586c56_m0342h_4c60a165_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/maps.jpeg,bin5,fake,"['person', 'guitar']",10978.0
13092,70a6c792e498bccc_m0703r8_1414439d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/life-like.jpeg,bin5,fake,"['studio couch', 'loveseat']",3383.0
13144,f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_window_sill.jpeg,bin4,fake,['elephant'],4109.0
13151,33e9b80ec55e4689_m02dl1y_f3b6f6a2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_breezy_day.jpeg,bin1,fake,['hat'],7312.0
13156,b728aa6f4c5280e3_m0fm3zh_6f14c7b2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/leather_cat_suit.jpeg,bin2,fake,"['vase', 'flowerpot']",4505.0
13180,8c1d24dcbaeec096_m02zn6n_c876990d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/bouquet_on_the_table.jpeg,bin1,fake,['barrel'],7134.0
13208,fb43156f7d0a6b94_m0_cp5_e4221ff4_OpenImages_OpenJourney,p2p/OpenImages/SDv4/vase_of_flowers.jpeg,bin2,fake,"['platter', 'oyster']",8340.0
13265,b9ed4725c0ca9f60_m0jly1_348ab3ab_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/colorful.jpeg,bin5,fake,['turkey'],8069.0
13292,500b6180c0d29747_m0dv77_93d5407a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/man.jpeg,bin2,fake,"['winter melon', 'squash (plant)']",11662.0
13304,5855782749c3ed0b_m018xm_11bd6540_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stone.jpeg,bin3,fake,"['billiard table', 'ball (object)']",416.0
13313,4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_OpenJourney,p2p/OpenImages/SDv4/whipped_cream.jpeg,bin5,fake,"['cocktail', 'drink', 'juice']",3628.0
13319,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/coastline_in_south_africa.jpeg,bin5,fake,"['van', 'limousine']",1153.0
13328,eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/walking_down_a_busy_city_street.jpeg,bin5,fake,['reptile'],11167.0
13337,8e5632d35c91e78d_m0dv77_f2bb68e3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/volleyball.jpeg,bin4,fake,"['cucumber', 'squash (plant)', 'zucchini']",3927.0
13347,dc012ea9e1406bfa_m02wbtzl_4b494b83_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/young.jpeg,bin3,fake,"['sun hat', 'horse', 'sombrero']",9063.0
13357,e470100eed3c6c1e_m02rgn06_5b3655aa_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/restored.jpeg,bin1,fake,"['woman', 'volleyball (ball)', 'swimwear', 'man']",7701.0
